Price,Close,High,Low,Open,Volume
Ticker,SOXL,SOXL,SOXL,SOXL,SOXL
Date,,,,,
2022-05-13,21.828977584838867,22.236633091479867,19.586873223957454,19.965409818949748,65885900
2022-05-16,20.741897583007812,21.84839031375997,20.576894118659844,21.21749536817827,49300800
2022-05-17,23.8575496673584,24.01284683246224,22.168691608387956,22.401637356043718,65619700
2022-05-18,20.237178802490234,23.63430707648612,19.92658451364526,22.712228661600612,61497800
2022-05-19,19.907167434692383,21.392198127249667,19.31509604756324,19.945990786430524,62522000
2022-05-20,19.761581420898438,21.013664901683835,17.140938821988684,20.906899270032508,86718200
2022-05-23,20.02364730834961,20.217769698141876,18.878331132697838,19.344222646653304,54498700
2022-05-24,18.53861427307129,19.29568737328337,17.898013103066628,19.1112731752403,57291400
2022-05-25,19.596582412719727,20.11100363522599,18.16978700378875,18.179493309100547,54536300
2022-05-26,21.877511978149414,22.15898742257633,18.907449246199363,19.03362936196431,60520000
2022-05-27,24.517559051513672,24.692268793059586,22.896643567920204,22.90634987037141,54680400
2022-05-31,24.12932014465332,24.847569981575905,23.051944463625343,24.401089252452664,48671900
2022-06-01,23.013120651245117,24.964043450165875,22.042512404097774,24.59521313081674,52378500
2022-06-02,25.429933547973633,25.507582123715874,22.61516851191915,22.712229694418973,49439000
2022-06-03,23.22665023803711,24.216670863736407,22.809288492813607,23.828426174317787,42093200
2022-06-06,23.20724105834961,24.828156766645215,22.789879251529758,24.507856146504796,40514000
2022-06-07,23.87696075439453,24.01284530237986,21.877508492620162,22.343399958245392,37067500
2022-06-08,22.23663330078125,23.7410752423162,21.761035513771567,23.44989352824111,38501600
2022-06-09,20.470125198364258,22.867526564814035,20.411889230095436,21.731915001487707,37937200
2022-06-10,18.257139205932617,19.90717383965887,18.111548350318692,19.39275084178229,58924000
2022-06-13,15.092955589294434,16.898286256175016,14.889127858707596,16.432394829487375,77061300
2022-06-14,15.296783447265625,15.743262272070687,14.762948822174195,15.539435465430458,52253400
2022-06-15,16.12179946899414,16.91769773261935,15.015306015996915,15.8694411668931,77001800
2022-06-16,13.171151161193848,14.743536117249059,12.60819855688929,14.695006454457687,90753100
2022-06-17,13.297329902648926,13.607925103480163,12.404370435841534,13.248799315739925,64012800
2022-06-21,14.364999771118164,14.976482972680127,14.064110858993137,14.112641448128658,57522800
2022-06-22,13.8878173828125,14.54867953003069,13.547667530136366,13.6448534671392,49362200
2022-06-23,13.615699768066406,14.179376049127635,12.96455631807604,14.169657268839085,47625300
2022-06-24,15.365039825439453,15.403914018391733,14.159937990251002,14.227968523042895,60548200
2022-06-27,15.355320930480957,15.99674464597237,14.937422664248608,15.850966655201667,43426900
2022-06-28,14.150219917297363,16.113368021138452,14.111345724949041,15.549691768670844,56957600
2022-06-29,13.168643951416016,13.64485298693637,12.66327857972064,13.60597879887009,61516700
2022-06-30,12.73130989074707,13.440764098508819,12.031573535477134,12.663279362301534,70274900
2022-07-01,11.273527145385742,12.245382901821275,10.816754680347556,12.138478175439687,92067100
2022-07-05,11.51648998260498,11.565082024310406,10.233639876605237,10.437729603002891,82942200
2022-07-06,11.749736785888672,12.148197516124117,11.195779275740266,11.584521225522671,77177800
2022-07-07,13.324141502380371,13.499075822581725,12.54665676761568,12.54665676761568,75926300
2022-07-08,13.518512725830078,13.771195431898674,12.595249990246641,12.76046553445812,77437200
2022-07-11,12.546655654907227,13.071457642135066,12.293972976322117,12.87708670739026,52520600
2022-07-12,12.60496997833252,13.071460317186483,12.362006028470935,12.809059733289608,53368400
2022-07-13,12.915963172912598,13.178364676235017,11.788610625676771,11.837203599643948,70014100
2022-07-14,13.674010276794434,13.858663390628971,12.187071220225947,12.799340461597414,78227900
2022-07-15,14.684741020202637,14.723615215700722,13.644855595503374,14.334873260719858,74112400
2022-07-18,14.50008773803711,15.72462619482723,14.218249610061656,15.384476314552021,83926600
2022-07-19,16.472957611083984,16.68676523351666,15.06376586897112,15.170669680187457,78348500
2022-07-20,17.687776565551758,17.92102173859405,16.03562093941737,16.356333284059005,85890600
2022-07-21,18.562448501586914,18.581886064928877,17.18241301666471,17.998772140346468,80210800
2022-07-22,17.15325355529785,18.37779201834985,16.66732568203917,18.309762412680474,65689500
2022-07-25,16.813100814819336,16.88113226259014,15.967587497152332,16.745071220715946,43336800
2022-07-26,15.967589378356934,16.75479197291696,15.792655056528565,16.45351722625012,48959700
2022-07-27,18.202857971191406,18.581882978736626,16.686763502013797,16.832541495530688,78797600
2022-07-28,18.824846267700195,18.970624256172282,17.085223624752572,18.329199623960946,69548100
2022-07-29,19.271900177001953,19.427396954587692,17.804397716577224,18.047361663263416,61313500
2022-08-01,19.44683265686035,20.029946443918323,18.49441452174399,18.86371886980238,61205100
2022-08-02,19.359363555908203,20.282627114025452,18.57216104179117,18.88315453607605,60816500
2022-08-03,20.943490982055664,21.108706536155918,19.3107748548898,19.41767772848331,57214600
2022-08-04,21.448856353759766,21.643228247472873,20.622778585980694,20.865742526288198,56294600
2022-08-05,20.953210830688477,21.4974514211661,19.99107379727434,20.37009697155837,60067800
2022-08-08,19.961917877197266,20.787993776898006,19.019216618901837,20.068820748573614,59477700
2022-08-09,17.1921329498291,18.688790207709946,16.434084611732658,18.688790207709946,65153600
2022-08-10,19.349647521972656,19.456552245921273,17.872426360929452,18.543007336635647,69125300
2022-08-11,19.22330665588379,20.99208375561574,19.12612071392395,19.893885762704585,70069200
2022-08-12,20.992084503173828,21.108706154744567,19.417677377627005,19.670360094253915,57238400
2022-08-15,21.167020797729492,21.351672072123392,20.214600668657184,20.642217755975288,48991600
2022-08-16,20.54503059387207,21.128144432544488,19.816138758948497,20.875461707330846,48777200
2022-08-17,18.99977684020996,19.631484483148572,18.183417962064457,19.612046925652844,67988800
2022-08-18,20.302066802978516,20.758840209344655,18.951187851841464,19.164995457721314,50790800
2022-08-19,18.630475997924805,19.806420641172657,18.358355703131352,19.495427077790346,49700800
2022-08-22,16.560422897338867,17.639181521141282,16.29802139952163,17.590589475027457,51389400
2022-08-23,16.842260360717773,17.551714625442305,16.531266811998407,16.599296419072296,49723200
2022-08-24,16.920013427734375,17.094947810690343,16.298026158262743,16.764516610366467,42087500
2022-08-25,18.776254653930664,18.83456548568165,16.9297289166941,16.968602186638783,58659800
2022-08-26,15.530254364013672,18.785971481292563,15.50109895117003,18.70822309582028,84676900
2022-08-29,14.626429557800293,15.598284403221124,14.529243609841267,15.044326909622777,61062700
2022-08-30,14.062752723693848,15.131793474476632,13.567106077153378,15.06376386971636,77063100
2022-08-31,13.644853591918945,14.286278186868765,13.275548325498244,14.276559407712849,86870500
2022-09-01,12.847932815551758,12.886807007089716,11.63311317144829,12.663279710621083,113345600
2022-09-02,12.498064041137695,13.742040011703873,12.274537673715948,13.450483114638867,100737200
2022-09-06,12.070450782775879,12.663282569265686,11.730300834906979,12.546659968325104,79919100
2022-09-07,12.624406814575195,12.945119159382681,11.885796172725378,12.070449296604798,79632700
2022-09-08,13.265830039978027,13.41160895223999,12.02185499357862,12.284256479549855,103258300
2022-09-09,14.237686157226562,14.432058045833033,13.790632481732617,13.858663013478424,81908900
2022-09-12,14.36402702331543,14.626428507868452,13.897536730999597,14.412619993806786,67153300
2022-09-13,11.749736785888672,13.110334536961007,11.613676640047872,12.779903416229004,85975600
2022-09-14,12.109321594238281,12.38144092027909,11.603956204757282,11.934387278366584,65846900
2022-09-15,11.57480239868164,12.313413027142019,11.263808840102076,11.885795957261205,94630600
2022-09-16,11.720582008361816,11.75945620545282,10.865348745525797,11.147186906144055,87622100
2022-09-19,11.91495132446289,12.08988472344623,11.24437036005293,11.292963331317017,75532200
2022-09-20,11.407930374145508,11.739443034927776,11.144670921673889,11.554186452067567,70577400
2022-09-21,11.1154203414917,12.597476882953341,11.095920086929127,11.466434222294538,125021300
2022-09-22,10.247639656066895,11.03741914872322,9.994129798973443,10.89116396263658,112096100
2022-09-23,9.779619216918945,9.886873864128022,9.214097925722761,9.818620653212903,120047000
2022-09-26,9.311604499816895,10.101384030840965,9.262852458797026,9.662617521397832,96464800
2022-09-27,9.565113067626953,10.02337977319743,9.155597466574562,9.78937112398684,115839400
2022-09-28,9.916126251220703,10.091633206775393,9.214099358869683,9.33110368595023,119412700
2022-09-29,9.058094024658203,9.496860504759331,8.580326100322926,9.457859060525182,128122600
2022-09-30,8.638826370239258,9.37010402585367,8.521822056925068,8.677827808010655,109534300
2022-10-03,9.457858085632324,9.75036935217099,8.65832809631196,8.863085889902258,126786100
2022-10-04,10.764406204223633,10.822908821199151,10.276887805608672,10.315889240303166,114533100
2022-10-05,11.13492202758789,11.368930672087563,9.955127282567425,10.267138808566989,110030200
2022-10-06,10.910663604736328,11.622441097215816,10.774159020053387,11.008167676539351,117138000
2022-10-07,8.980091094970703,10.023380420846273,8.775333281214325,9.925877275642334,134873300
2022-10-10,8.073304176330566,8.863084367322724,7.663789124433952,8.843583185631982,163448700
2022-10-11,7.3810296058654785,7.8197964960966075,7.020265594359751,7.615038242041682,186475200
2022-10-12,7.156770706176758,7.429780766804483,7.049516521320391,7.30302586333185,110516500
2022-10-13,7.800296306610107,8.151309305655161,6.054980045200807,6.259737860444034,284532700
2022-10-14,6.75700569152832,8.063555778679946,6.698503532091769,8.053805186306938,177216100
2022-10-17,7.1470208168029785,7.478533530794009,7.020265900873014,7.283525860532405,113321500
2022-10-18,7.215272903442383,8.005052709335333,6.864259501400913,7.8392963676787,185506400
2022-10-19,7.3810296058654785,7.605288114667923,7.020265594359751,7.0885183457113925,134272400
2022-10-20,7.507784366607666,8.20981123448471,7.400530636323164,7.507784366607666,170614600
2022-10-21,8.365817070007324,8.424319696942101,7.361529258257388,7.459032861592257,178616600
2022-10-24,8.463321685791016,8.590076610793389,7.87829909806741,8.424320241933959,147205700
2022-10-25,9.028841972351074,9.233599759797226,8.531572927143609,8.580324958415103,127146900
2022-10-26,8.785082817077637,9.428607031448667,8.336565799505758,8.521822403998035,143571600
2022-10-27,8.307315826416016,9.20434902606363,8.268313453085316,8.931338921823052,129662300
2022-10-28,9.26285171508789,9.321354345588157,8.278064099052388,8.346317322947327,129291600
2022-10-31,8.697327613830566,9.116593700845526,8.531571297097559,9.067841678888614,118351000
2022-11-01,8.87283706665039,9.282352680795347,8.716830365654614,9.175098015744016,108638200
2022-11-02,8.03430461883545,9.526111891285085,7.995303176214607,9.038593393590686,174985600
2022-11-03,7.693040370941162,8.083055191488,7.342027450889414,7.585786655614465,135668700
2022-11-04,8.765582084655762,8.833835304457205,8.209811312640605,8.502322587863002,173041700
2022-11-07,9.350603103637695,9.448106226164073,8.658326935269915,9.038591623765194,105846700
2022-11-08,9.916126251220703,10.296391011633284,9.370105128310414,9.857623622746562,147373300
2022-11-09,9.009342193603516,9.574863612907558,8.950840490843952,9.496860722649608,107444900
2022-11-10,11.77844524383545,11.8661987103825,10.296389693947587,10.53039831816131,196270300
2022-11-11,12.889988899230957,13.075245512886815,11.534687187169466,11.973453634137725,166468400
2022-11-14,12.451221466064453,13.172748537696434,12.412219097996918,12.66572891123009,108739600
2022-11-15,13.523763656616211,14.079534472820178,12.977743433997384,13.982031326572137,159797700
2022-11-16,11.827198028564453,12.665729450498247,11.573688204537605,12.60722775564139,112310400
2022-11-17,12.061205863952637,12.26596364204166,11.027667311592893,11.056918157072007,128795400
2022-11-18,12.17821216583252,12.704732119835601,11.768696542733705,12.665730676200846,117064100
2022-11-21,11.593189239501953,11.895450162045396,11.44693314451555,11.768695251670911,84238200
2022-11-22,12.577975273132324,12.616976710806082,11.554187301729263,11.836947957330917,86949600
2022-11-23,12.987492561340332,13.406758769508082,12.51947524699584,12.57797694635503,113790600
2022-11-25,12.538973808288574,12.928989114048678,12.509722962563544,12.802234209416715,41754500
2022-11-28,11.544438362121582,12.441472486872094,11.31042970258695,12.05145712444662,87803100
2022-11-29,11.43718147277832,11.875948786459391,11.212923450112505,11.651689833926003,75056000
2022-11-30,13.47500991821289,13.50426169527717,11.23242574920744,11.544437265618424,133385800
2022-12-01,13.162997245788574,13.777270562176152,12.616976210154867,13.73826912605,112133900
2022-12-02,12.704730987548828,12.802235052879722,11.992954472183428,12.178211080470906,98017700
2022-12-05,12.275713920593262,12.831484619853285,11.895449219597273,12.480471693457627,71095100
2022-12-06,11.427433013916016,12.28546561894098,11.095920310853225,12.22696299433733,86923400
2022-12-07,11.407930374145508,11.632189321678975,11.047166869725851,11.12516973933726,86276700
2022-12-08,12.30496597290039,12.402470038068419,11.359179888294179,11.593189458723906,101888300
2022-12-09,12.012454986572266,12.665729820731734,11.8759504080043,12.178211343291396,88787400
2022-12-12,12.65597915649414,12.68523093448,11.641940766343405,11.836948900111686,73482200
2022-12-13,13.289754867553711,14.537802009071955,12.811986944689322,14.352545381997032,180078900
2022-12-14,12.675480842590332,13.679768679755679,12.226963790965504,13.172749929583286,139612300
2022-12-15,11.1154203414917,12.070956991616738,11.037417463506102,11.924700897993004,107181700
2022-12-16,10.832658767700195,11.193422280590202,10.501147029001933,10.920412230540279,88813800
2022-12-19,10.42314338684082,10.871660369419246,10.091631643080758,10.842409524648449,82876800
2022-12-20,10.1863431930542,10.51903851396835,9.941714390403773,10.029780908667497,88304000
2022-12-21,10.900659561157227,11.027866647939888,10.372261395467223,10.401616589898667,83240400
2022-12-22,9.569880485534668,10.333123180180912,8.914275083643288,10.313552423976386,135617300
2022-12-23,9.560094833374023,9.59923540765541,9.031695680797947,9.383961782515332,92378600
2022-12-27,9.07083797454834,9.383962595941902,8.933845486096166,9.374177218227109,78142100
2022-12-28,8.66964340209961,9.227397640580145,8.552221702731263,8.904487734021016,83917300
2022-12-29,9.462241172790527,9.618803440823445,8.982768993643536,9.080619944571746,90966000
2022-12-30,9.462241172790527,9.491596364750517,8.865347292618848,9.070835502708233,64369800
2023-01-03,9.158902168273926,9.990640482636257,8.99255450540146,9.951499910971256,97509800
2023-01-04,9.85364818572998,10.049351980626406,9.374175941240416,9.6677307004002,114576600
2023-01-05,9.364389419555664,9.785151220663304,9.325248852000401,9.589448382886985,83312800
2023-01-06,10.636460304260254,10.832163161160407,9.354605891675629,9.736226229334719,123492600
2023-01-09,11.282279968261719,12.006381923784827,11.037651168835147,11.282279968261719,136968300
2023-01-10,11.71282958984375,11.73239941257176,10.949586906566209,11.135505354999843,90401400
2023-01-11,12.133587837219238,12.162943964460258,11.399701453520056,11.722611387692913,80469400
2023-01-12,12.544564247131348,12.79897841664134,11.566049071955803,12.319506204769672,135343400
2023-01-13,12.671772003173828,12.720697951161416,12.006382283371076,12.104233246161414,74389800
2023-01-17,12.779409408569336,13.141459934355007,12.39778813011073,12.60327636725231,74500500
2023-01-18,12.544564247131348,13.464369034379843,12.534779804600033,13.161028919474116,82050400
2023-01-19,11.517125129699707,12.251011579260304,11.370347279876661,12.21187007275959,99618400
2023-01-20,12.51521110534668,12.583706880221413,11.497555193621611,11.849820378500885,89921600
2023-01-23,14.423315048217773,14.589662720991354,12.847905778451087,12.896831729240652,125178200
2023-01-24,14.1297607421875,14.530952805331772,13.855776715198054,13.982983818167957,75816000
2023-01-25,14.217825889587402,14.315677784890786,13.043607811870963,13.415443707565055,93424800
2023-01-26,14.912571907043457,14.971283231546394,13.992767999852967,14.697299227963992,111443300
2023-01-27,14.658158302307129,15.02999421703228,14.041694503172803,14.188471420455283,101402600
2023-01-30,13.503510475158691,14.305892671944454,13.435013773912086,14.041694042859934,81286700
2023-01-31,14.208041191101074,14.23739638589026,13.346947700744813,13.376302895534,97363300
2023-02-01,16.439056396484375,16.908745161869227,14.364604992649785,14.413530011408495,150219900
2023-02-02,17.53499412536621,18.004681018081513,16.64454535803811,16.957669953181643,116420900
2023-02-03,16.566265106201172,17.740482401565192,16.24335511667983,16.41948817757691,94867600
2023-02-06,15.754095077514648,16.497766852735086,15.519250720529111,15.773665829423782,77254800
2023-02-07,17.21208381652832,17.466498011696608,15.783450546178669,15.87151707013576,119100900
2023-02-08,16.135713577270508,17.30993242942663,15.998722062187746,16.95766640050591,72392900
2023-02-09,16.223785400390625,17.515425441159838,15.861733877995604,16.957671956861315,84793400
2023-02-10,15.460540771484375,15.871516308247735,14.922357210058415,15.714954021255057,78447700
2023-02-13,16.067218780517578,16.262922556369443,15.235480532701446,15.64645696889474,60332300
2023-02-14,16.95766830444336,17.153372090565338,15.333333225287673,15.71495355521894,111460800
2023-02-15,17.16316032409668,17.212085345588157,16.077007676382507,16.448842692279555,74638200
2023-02-16,15.930225372314453,16.80110315243347,15.83237349596675,16.292274888520858,81774100
2023-02-17,15.166986465454102,15.77366674527495,14.716869410442262,15.636673340326524,82871000
2023-02-21,13.708998680114746,14.981068673532265,13.591576963778722,14.472240302891318,68114400
2023-02-22,13.532865524291992,14.100404281697156,13.24909614558941,13.806849526753316,70471500
2023-02-23,14.756010055541992,15.010424247268375,13.973197660406514,14.804936005210124,94198000
2023-02-24,14.002553939819336,14.227612004240008,13.660073221665836,13.982983186468903,74689200
2023-02-27,14.188471794128418,14.687514819127657,14.188471794128418,14.638588867683337,61896900
2023-02-28,14.335249900817871,14.941930255804749,14.002555456489077,14.090621056550091,59300500
2023-03-01,14.364603996276855,14.893002187609895,14.168900202076962,14.491811089232845,63832600
2023-03-02,14.68751335144043,14.912571399135937,13.366517460372187,13.708998153074269,73485400
2023-03-03,15.343118667602539,15.431185185101429,14.335247337542832,14.726653978295136,72055200
2023-03-06,14.844076156616211,15.900872533412864,14.716869064366728,15.489896060971406,56252700
2023-03-07,14.335249900817871,15.088707189091423,14.17868758979609,14.863648167108876,66744300
2023-03-08,15.470327377319336,15.558392970863654,14.530952647515704,14.540737091341798,71670200
2023-03-09,14.589661598205566,16.18464243200098,14.482025261299878,15.411614522023033,87945700
2023-03-10,13.748139381408691,14.922357488987098,13.513295946529981,14.785365018715423,128656300
2023-03-13,13.718783378601074,14.227610790916277,12.867474344154157,13.317591367794623,121199400
2023-03-14,14.893001556396484,15.206126120749325,14.22761092396189,14.442884528546873,107012500
2023-03-15,14.3743896484375,14.530952883602577,13.454585657711672,14.286324053462364,126199700
2023-03-16,16.067218780517578,16.165070668443512,13.992766781876783,14.168898873684793,108646600
2023-03-17,15.783449172973633,16.536906316222595,15.489895362903194,16.135715238153846,79179200
2023-03-20,16.253137588500977,16.429270617910433,15.440969137993365,15.79323426362749,62536400
2023-03-21,16.33643913269043,17.17923142787849,15.621045694556184,16.66963599966323,76051300
2023-03-22,15.915044784545898,17.65942846950547,15.875846138272903,16.3462411086496,95075000
2023-03-23,17.140029907226562,17.80642360191847,16.297237661682896,16.67943514492275,97514400
2023-03-24,16.23843765258789,16.87543092199674,15.719044032064877,16.75783314229391,90583300
2023-03-27,15.650444030761719,16.581434550206744,15.49364574554043,16.424636264985455,64605200
2023-03-28,15.31725025177002,15.562247854770964,14.601856765019587,15.552447726348921,75621600
2023-03-29,16.738237380981445,17.12043307135221,15.97384413105641,16.0130446475988,90012500
2023-03-30,17.59082794189453,17.924024818227814,17.22823068146715,17.404629247665156,80622200
2023-03-31,17.933818817138672,17.973019319952588,17.081228441947395,17.208626337726912,68287500
2023-04-03,17.453624725341797,17.796621664986894,16.787231098415994,17.561424244163014,57147300
2023-04-04,16.454038619995117,17.54182662067737,16.179640653320224,17.512428106907965,64093400
2023-04-05,15.601445198059082,15.983640805830275,15.072250488798426,15.92484191290773,86953300
2023-04-06,15.346647262573242,15.689644226080212,14.788053115607955,15.140849271387367,65901100
2023-04-10,16.062042236328125,16.16984177966457,14.837055157308859,14.915454315412624,63177700
2023-04-11,15.885643005371094,16.454039214561632,15.78764546368763,16.385438318526596,52220200
2023-04-12,15.023250579833984,16.405036694029793,14.964451687727355,16.326637548159926,76962300
2023-04-13,15.356447219848633,15.630844226868989,14.739053253109185,15.082050212828277,59431400
