종가날짜,종가,현재 평단가,다음 매매 종류,가격,수량,현재 보유개수,어제 매수개수(양/음),현사이클 시작 $,잔금 $,플래그
2022-01-27,36.32,51.05,SELL 2,51.31,16,86,(+16 -0),10000.0,5647.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-27,36.32,51.05,SELL 3,51.31,26,86,(+16 -0),10000.0,5647.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-28,38.38,54.36,BUY 1,38.18,19,70,(+0 -16),10000.0,6255.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-28,38.38,54.36,BUY 2,37.42,20,70,(+0 -16),10000.0,6255.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-28,38.38,54.36,SELL 1,38.61,16,70,(+0 -16),10000.0,6255.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-28,38.38,54.36,SELL 2,54.63,26,70,(+0 -16),10000.0,6255.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-28,38.38,54.36,SELL 3,54.63,12,70,(+0 -16),10000.0,6255.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-01-31,44.69,56.75,BUY 1,44.47,16,54,(+0 -16),10000.0,6969.25,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-01-31,44.69,56.75,BUY 2,43.57,17,54,(+0 -16),10000.0,6969.25,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-01-31,44.69,56.75,SELL 1,44.96,26,54,(+0 -16),10000.0,6969.25,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-01-31,44.69,56.75,SELL 2,57.03,12,54,(+0 -16),10000.0,6969.25,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-01-31,44.69,56.75,SELL 3,57.03,6,54,(+0 -16),10000.0,6969.25,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-01,45.93,62.3,BUY 1,45.7,16,28,(+0 -26),10000.0,8152.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-01,45.93,62.3,BUY 2,44.78,16,28,(+0 -26),10000.0,8152.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-01,45.93,62.3,SELL 1,46.21,12,28,(+0 -26),10000.0,8152.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-01,45.93,62.3,SELL 2,62.61,6,28,(+0 -26),10000.0,8152.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-01,45.93,62.3,SELL 3,62.61,10,28,(+0 -26),10000.0,8152.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-02,49.36,67.08,BUY 1,49.11,15,16,(+0 -12),10000.0,8740.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-02,49.36,67.08,BUY 2,48.13,15,16,(+0 -12),10000.0,8740.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-02,49.36,67.08,SELL 1,49.66,6,16,(+0 -12),10000.0,8740.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-02,49.36,67.08,SELL 2,67.41,10,16,(+0 -12),10000.0,8740.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-03,42.48,56.63,BUY 1,42.27,17,28,(+12 -0),10000.0,8226.95,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-03,42.48,56.63,BUY 2,41.42,18,28,(+12 -0),10000.0,8226.95,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-03,42.48,56.63,SELL 1,42.73,12,28,(+12 -0),10000.0,8226.95,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-03,42.48,56.63,SELL 2,56.92,6,28,(+12 -0),10000.0,8226.95,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-03,42.48,56.63,SELL 3,56.92,10,28,(+12 -0),10000.0,8226.95,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-04,43.46,67.08,BUY 1,43.24,17,16,(+0 -12),10000.0,8748.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-04,43.46,67.08,BUY 2,42.37,17,16,(+0 -12),10000.0,8748.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-04,43.46,67.08,SELL 1,43.72,6,16,(+0 -12),10000.0,8748.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-04,43.46,67.08,SELL 2,67.41,10,16,(+0 -12),10000.0,8748.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-07,43.26,66.02,BUY 1,43.04,17,16,(+1 -1),10000.0,8748.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-07,43.26,66.02,BUY 2,42.18,17,16,(+1 -1),10000.0,8748.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-07,43.26,66.02,SELL 1,43.52,1,16,(+1 -1),10000.0,8748.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-07,43.26,66.02,SELL 2,66.35,5,16,(+1 -1),10000.0,8748.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-07,43.26,66.02,SELL 3,66.35,10,16,(+1 -1),10000.0,8748.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-08,46.63,67.54,BUY 1,46.4,16,15,(+0 -1),10000.0,8795.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-08,46.63,67.54,BUY 2,45.46,16,15,(+0 -1),10000.0,8795.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-08,46.63,67.54,SELL 1,46.91,5,15,(+0 -1),10000.0,8795.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-08,46.63,67.54,SELL 2,67.88,10,15,(+0 -1),10000.0,8795.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-09,51.06,71.27,BUY 1,50.8,14,10,(+0 -5),10000.0,9049.45,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-09,51.06,71.27,BUY 2,49.78,15,10,(+0 -5),10000.0,9049.45,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-09,51.06,71.27,SELL 1,51.37,10,10,(+0 -5),10000.0,9049.45,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-10,46.4,55.17,BUY 1,46.17,16,28,(+18 -0),10000.0,8215.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-10,46.4,55.17,BUY 2,45.24,16,28,(+18 -0),10000.0,8215.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-10,46.4,55.17,SELL 1,46.68,18,28,(+18 -0),10000.0,8215.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-10,46.4,55.17,SELL 2,55.45,10,28,(+18 -0),10000.0,8215.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-11,39.43,47.91,BUY 1,39.23,19,52,(+24 -0),10000.0,7266.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-11,39.43,47.91,BUY 2,38.44,19,52,(+24 -0),10000.0,7266.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-11,39.43,47.91,SELL 1,39.67,24,52,(+24 -0),10000.0,7266.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-11,39.43,47.91,SELL 2,48.15,18,52,(+24 -0),10000.0,7266.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-11,39.43,47.91,SELL 3,48.15,10,52,(+24 -0),10000.0,7266.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-14,39.49,48.42,BUY 1,39.29,19,49,(+1 -4),10000.0,7385.96,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-14,39.49,48.42,BUY 2,38.5,19,49,(+1 -4),10000.0,7385.96,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-14,39.49,48.42,SELL 1,39.73,1,49,(+1 -4),10000.0,7385.96,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-14,39.49,48.42,SELL 2,48.66,20,49,(+1 -4),10000.0,7385.96,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-14,39.49,48.42,SELL 3,48.66,18,49,(+1 -4),10000.0,7385.96,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-15,45.98,48.61,BUY 1,45.75,16,48,(+0 -1),10000.0,7431.82,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-15,45.98,48.61,BUY 2,44.83,16,48,(+0 -1),10000.0,7431.82,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-15,45.98,48.61,SELL 1,46.26,20,48,(+0 -1),10000.0,7431.82,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-15,45.98,48.61,SELL 2,48.86,18,48,(+0 -1),10000.0,7431.82,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-15,45.98,48.61,SELL 3,48.86,10,48,(+0 -1),10000.0,7431.82,강한 상승장 (VWAP매도 차단 ➔ LOC 몰빵매도 📈)
2022-02-16,46.11,49.0,BUY 1,45.88,16,46,(+0 -2),10000.0,7524.32,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-16,46.11,49.0,BUY 2,44.96,16,46,(+0 -2),10000.0,7524.32,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-16,46.11,49.0,SELL 1,46.39,18,46,(+0 -2),10000.0,7524.32,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-16,46.11,49.0,SELL 2,49.25,18,46,(+0 -2),10000.0,7524.32,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-16,46.11,49.0,SELL 3,49.25,10,46,(+0 -2),10000.0,7524.32,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-17,40.81,46.24,BUY 1,40.61,18,70,(+24 -0),10000.0,6539.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-17,40.81,46.24,BUY 2,39.79,18,70,(+24 -0),10000.0,6539.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-17,40.81,46.24,SELL 1,41.05,24,70,(+24 -0),10000.0,6539.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-17,40.81,46.24,SELL 2,46.47,18,70,(+24 -0),10000.0,6539.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-17,40.81,46.24,SELL 3,46.47,18,70,(+24 -0),10000.0,6539.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-18,39.51,44.95,BUY 1,39.31,19,87,(+17 -0),10000.0,5863.86,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-18,39.51,44.95,BUY 2,38.52,19,87,(+17 -0),10000.0,5863.86,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-18,39.51,44.95,SELL 1,39.75,17,87,(+17 -0),10000.0,5863.86,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-18,39.51,44.95,SELL 2,45.17,24,87,(+17 -0),10000.0,5863.86,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-18,39.51,44.95,SELL 3,45.17,18,87,(+17 -0),10000.0,5863.86,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-22,38.61,44.74,BUY 1,38.42,19,90,(+3 -0),10000.0,5747.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-22,38.61,44.74,BUY 2,37.64,19,90,(+3 -0),10000.0,5747.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-22,38.61,44.74,SELL 1,38.84,3,90,(+3 -0),10000.0,5747.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-22,38.61,44.74,SELL 2,44.96,17,90,(+3 -0),10000.0,5747.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-22,38.61,44.74,SELL 3,44.96,24,90,(+3 -0),10000.0,5747.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-23,35.91,43.7,BUY 1,35.73,20,102,(+12 -0),10000.0,5315.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-23,35.91,43.7,BUY 2,35.01,21,102,(+12 -0),10000.0,5315.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-23,35.91,43.7,SELL 1,36.13,12,102,(+12 -0),10000.0,5315.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-23,35.91,43.7,SELL 2,43.92,3,102,(+12 -0),10000.0,5315.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-23,35.91,43.7,SELL 3,43.92,17,102,(+12 -0),10000.0,5315.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-24,39.75,44.27,BUY 1,39.55,18,95,(+0 -7),10000.0,5592.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-24,39.75,44.27,BUY 2,38.76,19,95,(+0 -7),10000.0,5592.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-24,39.75,44.27,SELL 1,39.99,5,95,(+0 -7),10000.0,5592.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-24,39.75,44.27,SELL 2,44.49,3,95,(+0 -7),10000.0,5592.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-24,39.75,44.27,SELL 3,44.49,17,95,(+0 -7),10000.0,5592.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-25,41.54,44.45,BUY 1,41.34,18,93,(+0 -2),10000.0,5675.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-25,41.54,44.45,BUY 2,40.51,18,93,(+0 -2),10000.0,5675.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-25,41.54,44.45,SELL 1,41.79,3,93,(+0 -2),10000.0,5675.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-25,41.54,44.45,SELL 2,44.68,3,93,(+0 -2),10000.0,5675.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-25,41.54,44.45,SELL 3,44.68,17,93,(+0 -2),10000.0,5675.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-28,40.98,43.85,BUY 1,40.78,18,109,(+16 -0),10000.0,5028.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-28,40.98,43.85,BUY 2,39.96,18,109,(+16 -0),10000.0,5028.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-28,40.98,43.85,SELL 1,41.23,16,109,(+16 -0),10000.0,5028.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-28,40.98,43.85,SELL 2,44.07,3,109,(+16 -0),10000.0,5028.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-02-28,40.98,43.85,SELL 3,44.07,3,109,(+16 -0),10000.0,5028.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-03-01,36.36,41.99,BUY 1,36.18,20,145,(+36 -0),10000.0,3716.17,강한 하락장 (VWAP매수 차단 ➔ LOC 몰빵매수 📉)
2022-03-01,36.36,41.99,BUY 2,35.45,21,145,(+36 -0),10000.0,3716.17,강한 하락장 (VWAP매수 차단 ➔ LOC 몰빵매수 📉)
2022-03-01,36.36,41.99,SELL 1,36.58,36,145,(+36 -0),10000.0,3716.17,강한 하락장 (VWAP매수 차단 ➔ LOC 몰빵매수 📉)
2022-03-01,36.36,41.99,SELL 2,42.2,16,145,(+36 -0),10000.0,3716.17,강한 하락장 (VWAP매수 차단 ➔ LOC 몰빵매수 📉)
2022-03-01,36.36,41.99,SELL 3,42.2,3,145,(+36 -0),10000.0,3716.17,강한 하락장 (VWAP매수 차단 ➔ LOC 몰빵매수 📉)
2022-03-02,40.22,43.85,BUY 1,40.01,18,109,(+0 -36),10000.0,5161.46,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-03-02,40.22,43.85,BUY 2,39.21,19,109,(+0 -36),10000.0,5161.46,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-03-02,40.22,43.85,SELL 1,40.46,16,109,(+0 -36),10000.0,5161.46,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-03-02,40.22,43.85,SELL 2,44.07,3,109,(+0 -36),10000.0,5161.46,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2022-03-02,40.22,43.85,SELL 3,44.07,3,109,(+0 -36),10000.0,5161.46,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
