종가날짜,종가,현재 평단가,다음 매매 종류,가격,수량,현재 보유개수,어제 매수개수(양/음),현사이클 시작 $,잔금 $,플래그
2024-10-07,36.37,41.15,SELL 3,41.35,17,125,(+32 -0),11593.95,8503.83,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-08,37.43,42.93,BUY 1,37.24,23,93,(+0 -32),11593.95,9703.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-08,37.43,42.93,BUY 2,36.49,23,93,(+0 -32),11593.95,9703.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-08,37.43,42.93,SELL 1,37.65,46,93,(+0 -32),11593.95,9703.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-08,37.43,42.93,SELL 2,43.14,17,93,(+0 -32),11593.95,9703.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-08,37.43,42.93,SELL 3,43.14,30,93,(+0 -32),11593.95,9703.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-09,38.6,48.07,BUY 1,38.41,22,47,(+0 -46),11593.95,11473.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-09,38.6,48.07,BUY 2,37.64,23,47,(+0 -46),11593.95,11473.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-09,38.6,48.07,SELL 1,38.84,17,47,(+0 -46),11593.95,11473.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-09,38.6,48.07,SELL 2,48.31,30,47,(+0 -46),11593.95,11473.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-10,37.78,43.64,BUY 1,37.59,23,81,(+34 -0),11593.95,10194.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-10,37.78,43.64,BUY 2,36.83,23,81,(+34 -0),11593.95,10194.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-10,37.78,43.64,SELL 1,38.0,34,81,(+34 -0),11593.95,10194.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-10,37.78,43.64,SELL 2,43.86,17,81,(+34 -0),11593.95,10194.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-10,37.78,43.64,SELL 3,43.86,30,81,(+34 -0),11593.95,10194.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-11,38.67,48.07,BUY 1,38.48,22,47,(+0 -34),11593.95,11510.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-11,38.67,48.07,BUY 2,37.7,23,47,(+0 -34),11593.95,11510.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-11,38.67,48.07,SELL 1,38.9,17,47,(+0 -34),11593.95,11510.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-11,38.67,48.07,SELL 2,48.31,30,47,(+0 -34),11593.95,11510.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-14,40.8,50.53,BUY 1,40.6,21,30,(+0 -17),11593.95,12204.04,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-14,40.8,50.53,BUY 2,39.78,21,30,(+0 -17),11593.95,12204.04,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-14,40.8,50.53,SELL 1,41.04,30,30,(+0 -17),11593.95,12204.04,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-15,34.47,40.31,BUY 1,34.29,25,80,(+50 -0),11593.95,10490.52,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-15,34.47,40.31,BUY 2,33.6,25,80,(+50 -0),11593.95,10490.52,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-15,34.47,40.31,SELL 1,34.67,50,80,(+50 -0),11593.95,10490.52,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-15,34.47,40.31,SELL 2,40.52,30,80,(+50 -0),11593.95,10490.52,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-16,34.46,40.17,BUY 1,34.28,25,82,(+2 -0),11593.95,10421.8,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-16,34.46,40.17,BUY 2,33.59,25,82,(+2 -0),11593.95,10421.8,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-16,34.46,40.17,SELL 1,34.66,2,82,(+2 -0),11593.95,10421.8,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-16,34.46,40.17,SELL 2,40.37,50,82,(+2 -0),11593.95,10421.8,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-16,34.46,40.17,SELL 3,40.37,30,82,(+2 -0),11593.95,10421.8,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-17,35.23,50.53,BUY 1,35.05,24,30,(+0 -52),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-17,35.23,50.53,BUY 2,34.35,25,30,(+0 -52),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-17,35.23,50.53,SELL 1,35.44,30,30,(+0 -52),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-18,35.27,50.53,BUY 1,35.09,24,30,(+0 -0),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-18,35.27,50.53,BUY 2,34.39,25,30,(+0 -0),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-18,35.27,50.53,SELL 1,35.48,30,30,(+0 -0),11593.95,12249.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-21,35.11,44.22,BUY 1,34.93,24,50,(+20 -0),11593.95,11552.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-21,35.11,44.22,BUY 2,34.23,25,50,(+20 -0),11593.95,11552.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-21,35.11,44.22,SELL 1,35.32,20,50,(+20 -0),11593.95,11552.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-21,35.11,44.22,SELL 2,44.44,30,50,(+20 -0),11593.95,11552.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-22,34.69,41.34,BUY 1,34.52,25,72,(+22 -0),11593.95,10785.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-22,34.69,41.34,BUY 2,33.82,25,72,(+22 -0),11593.95,10785.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-22,34.69,41.34,SELL 1,34.9,22,72,(+22 -0),11593.95,10785.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-22,34.69,41.34,SELL 2,41.55,20,72,(+22 -0),11593.95,10785.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-22,34.69,41.34,SELL 3,41.55,30,72,(+22 -0),11593.95,10785.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-23,33.8,38.17,BUY 1,33.64,25,122,(+50 -0),11593.95,9101.22,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-23,33.8,38.17,BUY 2,32.96,26,122,(+50 -0),11593.95,9101.22,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-23,33.8,38.17,SELL 1,34.01,50,122,(+50 -0),11593.95,9101.22,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-23,33.8,38.17,SELL 2,38.36,22,122,(+50 -0),11593.95,9101.22,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-23,33.8,38.17,SELL 3,38.36,20,122,(+50 -0),11593.95,9101.22,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-24,34.26,41.34,BUY 1,34.09,25,72,(+0 -50),11593.95,10810.78,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-24,34.26,41.34,BUY 2,33.41,26,72,(+0 -50),11593.95,10810.78,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-24,34.26,41.34,SELL 1,34.47,22,72,(+0 -50),11593.95,10810.78,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-24,34.26,41.34,SELL 2,41.55,20,72,(+0 -50),11593.95,10810.78,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-24,34.26,41.34,SELL 3,41.55,30,72,(+0 -50),11593.95,10810.78,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-25,35.3,44.22,BUY 1,35.12,24,50,(+0 -22),11593.95,11590.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-25,35.3,44.22,BUY 2,34.42,25,50,(+0 -22),11593.95,11590.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-25,35.3,44.22,SELL 1,35.51,20,50,(+0 -22),11593.95,11590.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-25,35.3,44.22,SELL 2,44.44,30,50,(+0 -22),11593.95,11590.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-28,35.37,45.48,BUY 1,35.19,24,44,(+0 -6),11593.95,11803.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-28,35.37,45.48,BUY 2,34.49,25,44,(+0 -6),11593.95,11803.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-28,35.37,45.48,SELL 1,35.58,14,44,(+0 -6),11593.95,11803.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-28,35.37,45.48,SELL 2,45.7,30,44,(+0 -6),11593.95,11803.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-29,37.94,50.53,BUY 1,37.76,23,30,(+0 -14),11593.95,12335.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-29,37.94,50.53,BUY 2,37.0,23,30,(+0 -14),11593.95,12335.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-29,37.94,50.53,SELL 1,38.17,30,30,(+0 -14),11593.95,12335.48,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-30,33.95,40.28,BUY 1,33.78,25,80,(+50 -0),11593.95,10624.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-30,33.95,40.28,BUY 2,33.1,26,80,(+50 -0),11593.95,10624.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-30,33.95,40.28,SELL 1,34.15,50,80,(+50 -0),11593.95,10624.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-30,33.95,40.28,SELL 2,40.48,30,80,(+50 -0),11593.95,10624.74,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-31,29.99,36.08,BUY 1,29.84,29,136,(+56 -0),11593.95,8936.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-31,29.99,36.08,BUY 2,29.24,29,136,(+56 -0),11593.95,8936.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-31,29.99,36.08,SELL 1,30.17,56,136,(+56 -0),11593.95,8936.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-31,29.99,36.08,SELL 2,36.26,50,136,(+56 -0),11593.95,8936.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-10-31,29.99,36.08,SELL 3,36.26,30,136,(+56 -0),11593.95,8936.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-01,30.9,40.28,BUY 1,30.74,28,80,(+0 -56),11593.95,10662.16,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-01,30.9,40.28,BUY 2,30.12,28,80,(+0 -56),11593.95,10662.16,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-01,30.9,40.28,SELL 1,31.08,50,80,(+0 -56),11593.95,10662.16,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-01,30.9,40.28,SELL 2,40.48,30,80,(+0 -56),11593.95,10662.16,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-04,30.36,37.73,BUY 1,30.21,28,108,(+28 -0),11593.95,9807.67,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-04,30.36,37.73,BUY 2,29.61,29,108,(+28 -0),11593.95,9807.67,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-04,30.36,37.73,SELL 1,30.55,28,108,(+28 -0),11593.95,9807.67,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-04,30.36,37.73,SELL 2,37.92,50,108,(+28 -0),11593.95,9807.67,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-04,30.36,37.73,SELL 3,37.92,30,108,(+28 -0),11593.95,9807.67,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-05,31.42,40.28,BUY 1,31.27,27,80,(+0 -28),11593.95,10680.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-05,31.42,40.28,BUY 2,30.64,28,80,(+0 -28),11593.95,10680.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-05,31.42,40.28,SELL 1,31.61,50,80,(+0 -28),11593.95,10680.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-05,31.42,40.28,SELL 2,40.48,30,80,(+0 -28),11593.95,10680.7,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-06,34.08,50.53,BUY 1,33.91,25,30,(+0 -50),11593.95,12386.89,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-06,34.08,50.53,BUY 2,33.23,26,30,(+0 -50),11593.95,12386.89,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-06,34.08,50.53,SELL 1,34.28,30,30,(+0 -50),11593.95,12386.89,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
-------------------,,,🏁 제 18 사이클 종료,"수익금: $1,878.04",수익률: 16.20%,,,,,
2024-11-07,36.28,,BUY 1,39.91,25,0,(+0 -30),13471.99,13471.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-07,36.28,,BUY 2,39.91,25,0,(+0 -30),13471.99,13471.99,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-08,35.4,35.29,BUY 1,35.23,28,56,(+56 -0),13471.99,11490.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-08,35.4,35.29,BUY 2,34.52,29,56,(+56 -0),13471.99,11490.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-08,35.4,35.29,SELL 1,35.62,56,56,(+56 -0),13471.99,11490.71,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-11,32.77,33.91,BUY 1,32.61,30,116,(+60 -0),13471.99,9529.02,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-11,32.77,33.91,BUY 2,31.95,31,116,(+60 -0),13471.99,9529.02,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-11,32.77,33.91,SELL 1,32.97,60,116,(+60 -0),13471.99,9529.02,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-11,32.77,33.91,SELL 2,34.08,56,116,(+60 -0),13471.99,9529.02,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-12,31.67,33.11,BUY 1,31.51,32,178,(+62 -0),13471.99,7564.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-12,31.67,33.11,BUY 2,30.88,32,178,(+62 -0),13471.99,7564.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-12,31.67,33.11,SELL 1,31.86,62,178,(+62 -0),13471.99,7564.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-12,31.67,33.11,SELL 2,33.27,60,178,(+62 -0),13471.99,7564.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-12,31.67,33.11,SELL 3,33.27,56,178,(+62 -0),13471.99,7564.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-13,29.64,32.2,BUY 1,29.49,34,244,(+66 -0),13471.99,5596.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-13,29.64,32.2,BUY 2,28.9,34,244,(+66 -0),13471.99,5596.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-13,29.64,32.2,SELL 1,29.82,66,244,(+66 -0),13471.99,5596.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-13,29.64,32.2,SELL 2,32.36,62,244,(+66 -0),13471.99,5596.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-13,29.64,32.2,SELL 3,32.36,60,244,(+66 -0),13471.99,5596.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-14,29.62,32.1,BUY 1,29.47,34,253,(+9 -0),13471.99,5330.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-14,29.62,32.1,BUY 2,28.87,34,253,(+9 -0),13471.99,5330.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-14,29.62,32.1,SELL 1,29.79,9,253,(+9 -0),13471.99,5330.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-14,29.62,32.1,SELL 2,32.26,66,253,(+9 -0),13471.99,5330.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-14,29.62,32.1,SELL 3,32.26,62,253,(+9 -0),13471.99,5330.12,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-15,26.66,30.86,BUY 1,26.53,38,327,(+74 -0),13471.99,3356.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-15,26.66,30.86,BUY 2,25.99,38,327,(+74 -0),13471.99,3356.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-15,26.66,30.86,SELL 1,26.82,74,327,(+74 -0),13471.99,3356.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-15,26.66,30.86,SELL 2,31.01,9,327,(+74 -0),13471.99,3356.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-15,26.66,30.86,SELL 3,31.01,66,327,(+74 -0),13471.99,3356.39,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-18,27.7,32.1,BUY 1,27.56,36,253,(+0 -74),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-18,27.7,32.1,BUY 2,27.0,37,253,(+0 -74),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-18,27.7,32.1,SELL 1,27.86,9,253,(+0 -74),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-18,27.7,32.1,SELL 2,32.26,66,253,(+0 -74),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-18,27.7,32.1,SELL 3,32.26,62,253,(+0 -74),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-19,27.82,32.1,BUY 1,27.68,36,253,(+0 -0),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-19,27.82,32.1,BUY 2,27.12,37,253,(+0 -0),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-19,27.82,32.1,SELL 1,27.99,9,253,(+0 -0),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-19,27.82,32.1,SELL 2,32.26,66,253,(+0 -0),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-19,27.82,32.1,SELL 3,32.26,62,253,(+0 -0),13471.99,5397.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-20,27.16,31.02,BUY 1,27.02,37,320,(+67 -0),13471.99,3587.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-20,27.16,31.02,BUY 2,26.48,38,320,(+67 -0),13471.99,3587.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-20,27.16,31.02,SELL 1,27.32,67,320,(+67 -0),13471.99,3587.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-20,27.16,31.02,SELL 2,31.18,9,320,(+67 -0),13471.99,3587.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-20,27.16,31.02,SELL 3,31.18,66,320,(+67 -0),13471.99,3587.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-21,28.47,32.1,BUY 1,28.33,35,253,(+0 -67),13471.99,5493.62,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-21,28.47,32.1,BUY 2,27.76,36,253,(+0 -67),13471.99,5493.62,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-21,28.47,32.1,SELL 1,28.64,9,253,(+0 -67),13471.99,5493.62,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-21,28.47,32.1,SELL 2,32.26,66,253,(+0 -67),13471.99,5493.62,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-21,28.47,32.1,SELL 3,32.26,62,253,(+0 -67),13471.99,5493.62,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-22,28.48,31.88,BUY 1,28.34,35,268,(+15 -0),13471.99,5069.36,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-22,28.48,31.88,BUY 2,27.77,36,268,(+15 -0),13471.99,5069.36,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-22,28.48,31.88,SELL 1,28.65,15,268,(+15 -0),13471.99,5069.36,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-22,28.48,31.88,SELL 2,32.04,9,268,(+15 -0),13471.99,5069.36,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-22,28.48,31.88,SELL 3,32.04,66,268,(+15 -0),13471.99,5069.36,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-25,29.35,32.1,BUY 1,29.2,34,253,(+0 -15),13471.99,5508.59,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-25,29.35,32.1,BUY 2,28.62,35,253,(+0 -15),13471.99,5508.59,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-25,29.35,32.1,SELL 1,29.53,9,253,(+0 -15),13471.99,5508.59,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-25,29.35,32.1,SELL 2,32.26,66,253,(+0 -15),13471.99,5508.59,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-25,29.35,32.1,SELL 3,32.26,62,253,(+0 -15),13471.99,5508.59,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-26,28.14,31.17,BUY 1,28.0,36,325,(+72 -0),13471.99,3493.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-26,28.14,31.17,BUY 2,27.44,36,325,(+72 -0),13471.99,3493.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-26,28.14,31.17,SELL 1,28.31,72,325,(+72 -0),13471.99,3493.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-26,28.14,31.17,SELL 2,31.33,9,325,(+72 -0),13471.99,3493.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-26,28.14,31.17,SELL 3,31.33,66,325,(+72 -0),13471.99,3493.37,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-27,26.97,30.37,BUY 1,26.84,37,399,(+74 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-27,26.97,30.37,BUY 2,26.3,38,399,(+74 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-27,26.97,30.37,SELL 1,27.13,74,399,(+74 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-27,26.97,30.37,SELL 2,30.52,72,399,(+74 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-27,26.97,30.37,SELL 3,30.52,9,399,(+74 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-29,28.07,30.37,BUY 1,27.93,36,399,(+0 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-29,28.07,30.37,BUY 2,27.37,36,399,(+0 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-29,28.07,30.37,SELL 1,28.24,74,399,(+0 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-29,28.07,30.37,SELL 2,30.52,72,399,(+0 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-11-29,28.07,30.37,SELL 3,30.52,9,399,(+0 -0),13471.99,1502.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-02,30.26,31.17,BUY 1,30.1,33,325,(+0 -74),13471.99,3744.31,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-02,30.26,31.17,BUY 2,29.5,34,325,(+0 -74),13471.99,3744.31,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-02,30.26,31.17,SELL 1,30.44,72,325,(+0 -74),13471.99,3744.31,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-02,30.26,31.17,SELL 2,31.33,9,325,(+0 -74),13471.99,3744.31,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-02,30.26,31.17,SELL 3,31.33,66,325,(+0 -74),13471.99,3744.31,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-03,29.71,31.03,BUY 1,29.56,34,359,(+34 -0),13471.99,2734.51,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-03,29.71,31.03,BUY 2,28.97,34,359,(+34 -0),13471.99,2734.51,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-03,29.71,31.03,SELL 1,29.89,34,359,(+34 -0),13471.99,2734.51,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-03,29.71,31.03,SELL 2,31.18,72,359,(+34 -0),13471.99,2734.51,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-03,29.71,31.03,SELL 3,31.18,9,359,(+34 -0),13471.99,2734.51,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-04,30.88,31.17,BUY 1,30.73,32,325,(+0 -34),13471.99,3781.61,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-04,30.88,31.17,BUY 2,30.11,33,325,(+0 -34),13471.99,3781.61,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-04,30.88,31.17,SELL 1,31.07,72,325,(+0 -34),13471.99,3781.61,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-04,30.88,31.17,SELL 2,31.33,9,325,(+0 -34),13471.99,3781.61,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-04,30.88,31.17,SELL 3,31.33,66,325,(+0 -34),13471.99,3781.61,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-05,29.12,30.81,BUY 1,28.97,34,391,(+66 -0),13471.99,1862.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-05,29.12,30.81,BUY 2,28.39,35,391,(+66 -0),13471.99,1862.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-05,29.12,30.81,SELL 1,29.29,66,391,(+66 -0),13471.99,1862.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2024-12-05,29.12,30.81,SELL 2,30.96,72,391,(+66 -0),13471.99,1862.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
